date,mean_temp,mean_dewpt,mean_pressure,max_temp,min_temp,max_humidity,min_humidity,max_dewpt,min_dewpt,max_pressure,min_pressure,precip_probability,precip_intensity
2017-12-31,-0.9675000000000001,-8.78,1029.92,6.43,-7.77,0.75,0.58,-5.29,-13.89,1031.52,1025.8,0.0,0.0
2017-12-30,11.46875,5.29,1016.68,19.77,1.03,0.84,0.67,11.79,-5.99,1024.7,1012.23,0.0,0.0
2017-12-29,7.884166666666666,0.51,1026.06,15.34,2.45,0.82,0.62,8.4,-7.03,1032.26,1021.23,0.0,0.0
2017-12-28,0.5674999999999999,-9.75,1037.66,8.55,-8.02,0.68,0.53,-4.64,-15.89,1040.05,1032.95,0.0,0.0
2017-12-27,5.65125,-2.96,1033.72,12.73,-1.57,0.78,0.55,0.65,-10.23,1037.53,1030.45,0.0,0.0
2017-12-26,10.685416666666669,0.42,1027.14,14.27,5.85,0.69,0.55,3.55,-2.15,1030.92,1020.97,0.0,0.0
2017-12-25,22.05,14.11,1011.13,26.47,14.6,0.88,0.55,20.8,4.09,1020.44,1003.3,0.0,0.0
2017-12-24,26.249166666666667,20.06,1019.57,29.18,20.97,0.88,0.66,23.63,15.66,1024.83,1007.53,0.0,0.0
2017-12-23,26.322083333333335,22.83,1014.33,31.58,21.84,0.92,0.78,27.92,18.92,1019.67,1010.2,0.2,0.0003
2017-12-22,22.464583333333334,18.41,1019.59,23.92,20.14,0.87,0.81,20.12,16.42,1023.19,1017.68,0.27,0.0004
2017-12-21,23.72375,14.97,1023.85,25.97,21.24,0.85,0.64,19.3,11.49,1025.49,1020.76,0.0,0.0
2017-12-20,30.853749999999994,21.36,1015.5,36.55,25.46,0.78,0.61,28.62,15.73,1020.76,1007.9,0.0,0.0
2017-12-19,40.052916666666675,34.28,1006.04,43.35,37.19,0.93,0.68,37.28,27.8,1008.54,1003.81,0.33,0.0008
2017-12-18,29.272500000000004,26.21,1013.19,37.27,20.48,0.93,0.8,35.38,15.32,1019.37,1008.98,0.32,0.0008
2017-12-17,13.684583333333334,6.03,1024.97,19.35,5.29,0.77,0.58,12.19,-0.36,1028.05,1020.07,0.0,0.0
2017-12-16,20.4575,11.79,1016.22,24.56,13.39,0.78,0.55,16.68,7.01,1024.3,1008.85,0.0,0.0
2017-12-15,19.28125,13.78,1011.48,25.5,9.52,0.87,0.72,21.64,4.94,1016.78,1006.8,0.24,0.0001
2017-12-14,11.959583333333333,4.21,1011.75,19.98,3.95,0.79,0.58,9.44,-2.54,1017.4,1003.02,0.0,0.0
2017-12-13,12.748750000000001,4.64,1004.77,18.27,6.93,0.77,0.61,7.47,1.13,1007.4,1002.82,0.0,0.0
2017-12-12,22.47666666666667,16.43,1002.31,27.36,13.14,0.89,0.61,23.45,6.34,1006.29,1000.1,0.26,0.0009
2017-12-11,22.165000000000003,15.27,1014.06,25.48,16.47,0.89,0.6,21.71,9.59,1018.28,1007.56,0.08,0.0001
2017-12-10,28.545416666666664,20.91,1009.78,30.4,25.81,0.84,0.63,23.82,16.73,1011.98,1007.75,0.0,0.0
2017-12-09,31.65958333333333,20.82,1009.42,35.0,27.89,0.82,0.52,25.04,15.57,1011.61,1007.64,0.0,0.0
2017-12-08,30.090833333333332,17.49,1012.47,33.95,27.13,0.71,0.5,20.85,14.62,1014.29,1009.83,0.0,0.0
2017-12-07,31.138333333333325,20.09,1012.66,33.69,27.66,0.73,0.53,21.86,17.98,1014.39,1011.3,0.0,0.0
2017-12-06,34.010416666666664,18.82,1009.9,37.01,29.96,0.67,0.41,24.76,14.68,1011.64,1008.9,0.0,0.0
2017-12-05,45.23500000000001,38.39,1006.58,50.94,35.56,0.92,0.5,47.09,18.71,1011.67,1003.14,0.89,0.0101
2017-12-04,39.455416666666665,35.37,1021.52,47.24,29.97,0.95,0.7,39.89,28.02,1026.7,1012.58,0.0,0.0
2017-12-03,38.10916666666666,35.19,1021.77,44.68,33.61,0.96,0.82,39.9,30.5,1025.26,1020.26,0.0,0.0
2017-12-02,37.991249999999994,33.64,1022.56,45.01,32.99,0.91,0.72,36.48,29.81,1024.55,1020.7,0.0,0.0
2017-12-01,40.05624999999999,31.67,1022.48,44.41,33.53,0.85,0.57,34.53,29.18,1024.88,1016.6,0.0,0.0
2017-11-30,37.785833333333336,32.42,1015.97,43.07,30.7,0.9,0.75,39.57,24.25,1024.65,1009.18,1.0,0.0034
2017-11-29,41.15958333333334,30.56,1022.18,53.9,29.58,0.8,0.54,42.71,23.72,1028.24,1012.63,0.0,0.0
2017-11-28,45.495,33.35,1016.03,58.98,28.35,0.91,0.44,39.04,21.89,1022.4,1011.84,0.0,0.0
2017-11-27,33.16958333333334,23.7,1019.44,39.9,27.82,0.73,0.62,29.75,19.79,1023.51,1011.2,0.0,0.0
2017-11-26,34.51416666666666,25.28,1014.81,37.51,30.92,0.8,0.62,28.75,22.22,1019.48,1011.36,0.0,0.0
2017-11-25,45.634166666666665,35.39,1003.8,49.36,37.56,0.84,0.56,42.08,30.25,1011.83,998.81,0.72,0.001
2017-11-24,42.82,31.43,1008.28,48.99,35.35,0.73,0.57,35.8,25.7,1013.89,1001.2,0.0,0.0
2017-11-23,34.79,22.68,1017.03,38.37,29.85,0.7,0.5,26.55,20.59,1022.07,1013.23,0.0,0.0
2017-11-22,32.73875,23.08,1019.97,38.62,29.32,0.79,0.6,32.64,18.7,1023.91,1012.91,0.44,0.0001
2017-11-21,45.49291666666667,34.6,1007.51,51.25,39.67,0.8,0.55,37.37,32.59,1012.01,1004.7,0.0,0.0
2017-11-20,35.1725,27.88,1012.58,41.27,28.05,0.8,0.68,33.93,22.32,1014.93,1009.79,0.0,0.0
2017-11-19,34.32625000000001,28.37,1001.63,39.73,29.44,0.94,0.67,38.25,20.54,1010.71,986.91,0.71,0.0053
2017-11-18,42.326249999999995,38.92,998.35,46.03,37.68,0.95,0.75,44.48,30.84,1011.56,986.71,0.69,0.0119
2017-11-17,32.51666666666667,23.73,1021.56,37.11,27.1,0.76,0.59,29.69,19.36,1026.0,1012.97,0.0,0.0
2017-11-16,41.32083333333333,35.49,1009.36,46.31,32.49,0.93,0.71,43.98,25.4,1020.5,1002.14,0.77,0.0017
2017-11-15,40.257083333333334,34.69,1016.72,45.52,32.3,0.91,0.69,41.72,29.28,1025.88,1003.8,0.71,0.0017
2017-11-14,39.33791666666667,33.77,1027.61,43.83,33.59,0.88,0.69,35.47,29.95,1028.96,1025.88,0.0,0.0
2017-11-13,39.19541666666667,34.97,1028.22,41.77,36.71,0.9,0.75,36.68,32.25,1028.98,1027.3,0.32,0.0006
2017-11-12,37.22625,28.02,1028.04,41.45,32.09,0.74,0.61,32.3,22.13,1028.82,1027.16,0.12,0.0001
2017-11-11,25.882500000000004,16.66,1034.38,32.82,16.21,0.73,0.58,23.08,8.84,1038.27,1028.24,0.0,0.0
2017-11-10,20.393749999999997,9.5,1031.63,25.42,13.51,0.76,0.48,19.0,4.69,1036.98,1019.49,0.0,0.0
2017-11-09,37.19375,29.45,1016.1,46.9,27.47,0.83,0.6,35.52,20.81,1021.97,1010.1,0.78,0.0004
2017-11-08,38.557916666666664,27.92,1024.44,46.77,31.74,0.85,0.48,30.83,25.62,1026.36,1022.37,0.0,0.0
2017-11-07,40.052083333333336,30.18,1025.27,43.8,36.62,0.78,0.58,32.75,27.92,1026.5,1023.89,0.0,0.0
2017-11-06,45.50583333333333,36.25,1017.35,57.01,39.94,0.91,0.55,54.26,29.07,1024.52,1006.91,0.57,0.0008
2017-11-05,51.4552,49.24,1010.83,58.06,43.67,0.95,0.79,56.31,37.43,1017.85,1005.8,1.0,0.0105
2017-11-04,39.630416666666655,32.24,1025.98,44.25,34.09,0.84,0.66,36.3,28.93,1029.26,1018.81,0.0,0.0
2017-11-03,48.80416666666665,41.32,1020.54,57.45,38.33,0.92,0.56,55.03,32.23,1028.61,1012.98,0.57,0.003
2017-11-02,51.74166666666667,49.06,1015.23,58.06,43.03,0.94,0.87,54.38,39.85,1019.15,1013.6,0.92,0.0083
2017-11-01,41.96125,34.65,1021.36,45.81,38.85,0.88,0.63,39.35,32.15,1023.05,1019.19,0.59,0.0008
2017-10-31,42.43833333333334,33.38,1012.86,47.32,38.7,0.8,0.52,34.9,30.79,1020.99,1003.92,0.0,0.0
2017-10-30,44.74208333333334,35.54,997.68,48.47,41.99,0.77,0.57,37.76,32.71,1003.14,994.0,0.0,0.0
2017-10-29,42.997499999999995,36.72,1007.8,46.17,39.56,0.85,0.71,38.6,34.17,1011.5,999.9,0.0,0.0
2017-10-28,49.199166666666656,44.73,1008.68,55.76,40.73,0.9,0.75,49.7,34.62,1011.4,1007.18,0.76,0.0054
2017-10-27,47.9775,41.05,1011.52,57.64,36.96,0.89,0.62,48.99,33.83,1014.1,1009.15,0.0,0.0
2017-10-26,43.975,35.84,1011.67,52.41,35.84,0.89,0.53,39.0,32.49,1012.8,1009.51,0.0,0.0
2017-10-25,49.302083333333336,38.9,1005.19,53.23,43.06,0.78,0.53,43.88,36.18,1009.89,1002.65,0.0,0.0
2017-10-24,57.45250000000001,49.68,1001.82,62.28,53.43,0.92,0.62,57.73,43.39,1004.1,998.8,0.77,0.0058
2017-10-23,60.80125,55.04,1013.4,66.58,55.5,0.89,0.69,58.11,51.9,1019.58,1002.64,0.92,0.0071
2017-10-22,59.69291666666667,51.02,1022.9,72.18,48.81,0.87,0.55,55.48,45.17,1024.92,1019.91,0.0,0.0
2017-10-21,56.62,47.59,1023.68,69.13,45.14,0.86,0.61,55.02,39.08,1024.88,1021.71,0.0,0.0
2017-10-20,56.90041666666667,40.63,1021.82,67.79,45.95,0.74,0.4,44.03,34.89,1024.42,1018.91,0.0,0.0
2017-10-19,59.512916666666676,46.03,1016.73,70.01,50.97,0.84,0.41,52.17,35.19,1018.8,1014.51,0.0,0.0
2017-10-18,57.377083333333324,46.22,1021.58,68.71,45.85,0.87,0.45,51.81,41.89,1023.92,1019.1,0.0,0.0
2017-10-17,50.38291666666667,39.57,1021.43,65.63,34.31,0.87,0.44,46.56,30.64,1024.94,1017.22,0.0,0.0
2017-10-16,43.673750000000005,33.9,1022.15,48.47,36.35,0.84,0.5,38.6,30.61,1025.15,1015.48,0.0,0.0
2017-10-15,61.96999999999999,57.37,1007.4,72.21,47.77,0.95,0.67,65.62,39.93,1016.29,999.22,0.76,0.0095
2017-10-14,60.434583333333336,57.06,1021.23,65.8,55.58,0.94,0.79,59.85,52.98,1023.27,1017.61,0.74,0.0054
2017-10-13,59.59833333333333,55.43,1022.68,62.6,57.49,0.89,0.83,57.44,53.95,1024.17,1020.76,0.0,0.0
2017-10-12,52.92291666666667,46.49,1025.61,59.69,45.72,0.84,0.74,54.77,39.16,1026.91,1024.3,0.0,0.0
2017-10-11,50.41333333333333,42.38,1023.82,56.03,45.26,0.87,0.65,47.22,40.23,1025.67,1021.99,0.72,0.0049
2017-10-10,61.79458333333333,52.54,1019.61,72.32,53.37,0.96,0.45,60.03,44.05,1022.64,1016.28,0.0,0.0
2017-10-09,64.07791666666665,59.56,1011.46,71.54,59.65,0.94,0.7,61.54,56.81,1015.92,1008.89,0.76,0.01
2017-10-08,68.31166666666665,59.43,1008.1,74.46,63.19,0.88,0.55,64.03,57.15,1012.98,1001.0,0.76,0.0045
2017-10-07,67.37833333333333,61.8,1010.97,75.35,61.98,0.94,0.64,65.5,57.39,1016.04,1005.11,0.97,0.0054
2017-10-06,61.01375000000001,53.7,1017.76,66.66,55.81,0.89,0.63,56.4,47.9,1018.9,1016.44,0.9,0.001
2017-10-05,60.46291666666667,48.42,1019.49,72.01,49.19,0.91,0.37,53.85,42.54,1021.46,1016.6,0.0,0.0
2017-10-04,66.84208333333333,59.9,1021.95,75.47,58.43,0.85,0.7,66.49,52.66,1027.02,1017.2,0.75,0.0011
2017-10-03,61.100000000000016,53.03,1029.65,72.67,51.62,0.93,0.54,57.05,46.25,1031.76,1027.47,0.0,0.0
2017-10-02,54.63458333333333,45.46,1029.17,65.83,43.69,0.89,0.52,51.78,40.02,1030.44,1027.49,0.0,0.0
2017-10-01,51.52125,40.68,1028.74,62.94,39.81,0.88,0.48,43.81,36.21,1030.73,1026.33,0.0,0.0
2017-09-30,50.75875,40.07,1027.59,58.45,43.03,0.86,0.46,44.68,37.95,1030.12,1021.28,0.18,0.0001
2017-09-29,50.676666666666655,45.08,1016.33,58.44,43.51,0.89,0.71,53.85,37.9,1020.37,1011.9,0.88,0.0065
2017-09-28,57.86624999999999,44.82,1017.04,62.31,50.41,0.72,0.5,49.57,41.42,1018.77,1014.43,0.0,0.0
2017-09-27,71.76916666666666,62.23,1011.73,83.76,61.81,0.88,0.58,68.68,49.42,1014.17,1010.3,0.0,0.0
2017-09-26,76.87166666666668,67.63,1014.82,87.07,68.48,0.86,0.53,71.07,63.86,1016.26,1013.06,0.0,0.0
2017-09-25,77.71166666666666,65.95,1017.86,88.8,67.03,0.88,0.49,68.48,63.3,1019.39,1015.97,0.0,0.0
2017-09-24,78.13041666666668,66.58,1019.63,90.31,66.49,0.9,0.49,70.08,63.54,1021.28,1018.41,0.0,0.0
2017-09-23,74.48750000000003,61.03,1018.97,88.01,61.66,0.79,0.47,66.65,54.35,1020.29,1017.78,0.0,0.0
2017-09-22,71.09958333333334,58.98,1020.21,80.03,62.03,0.89,0.45,61.87,56.46,1021.38,1018.9,0.0,0.0
2017-09-21,70.90875,62.06,1019.53,80.03,61.81,0.9,0.58,66.17,57.93,1020.4,1017.48,0.0,0.0
2017-09-20,70.57375,64.35,1016.87,79.28,63.23,0.93,0.67,68.33,60.76,1017.78,1015.97,0.0,0.0
2017-09-19,71.81791666666665,66.28,1016.4,78.37,66.98,0.92,0.7,68.75,63.78,1017.47,1014.96,0.09,0.0002
2017-09-18,70.69666666666667,64.01,1017.85,79.64,62.38,0.92,0.61,68.26,59.73,1018.87,1016.64,0.0,0.0
2017-09-17,69.11416666666666,61.97,1020.01,79.38,59.43,0.91,0.6,67.01,56.76,1021.28,1018.17,0.0,0.0
2017-09-16,69.49791666666665,60.11,1021.55,80.03,60.01,0.92,0.52,65.03,57.66,1022.99,1020.64,0.0,0.0
2017-09-15,70.24249999999999,61.16,1018.0,78.22,61.96,0.86,0.59,64.1,57.71,1020.61,1014.39,0.0,0.0
2017-09-14,69.615,60.84,1010.85,79.99,58.76,0.89,0.59,64.55,55.58,1014.05,1008.84,0.0,0.0
2017-09-13,64.90291666666668,55.28,1010.64,76.07,52.37,0.88,0.55,59.97,48.51,1012.57,1008.56,0.0,0.0
2017-09-12,62.98,51.08,1016.7,74.96,50.41,0.9,0.47,54.45,46.98,1021.45,1012.91,0.0,0.0
2017-09-11,60.10416666666668,47.8,1026.55,72.49,47.85,0.86,0.42,52.02,43.71,1030.88,1021.59,0.0,0.0
2017-09-10,56.65166666666667,45.26,1031.78,67.01,45.96,0.88,0.46,48.3,41.76,1033.81,1030.62,0.0,0.0
2017-09-09,55.419999999999995,44.49,1029.58,64.5,45.28,0.88,0.49,46.84,42.02,1031.26,1026.48,0.0,0.0
2017-09-08,56.63083333333335,48.43,1019.65,64.44,50.83,0.9,0.55,50.91,46.69,1025.88,1014.02,0.0,0.0
2017-09-07,58.375,51.51,1010.85,64.5,51.85,0.9,0.63,53.92,49.03,1013.44,1009.31,0.6,0.0016
2017-09-06,61.17041666666668,53.06,1011.16,69.81,51.47,0.93,0.57,55.12,49.33,1012.11,1009.59,0.0,0.0
2017-09-05,61.58416666666668,56.13,1006.35,68.69,55.09,0.92,0.66,58.6,52.75,1009.74,1002.63,0.89,0.004
2017-09-04,66.84750000000001,58.84,1005.82,77.9,57.32,0.91,0.56,64.34,53.35,1011.0,999.7,0.76,0.0153
2017-09-03,63.377500000000005,56.58,1010.78,69.64,58.79,0.94,0.63,58.88,54.46,1013.8,1009.4,0.56,0.0049
2017-09-02,58.942083333333336,48.4,1019.96,66.69,47.66,0.86,0.53,53.75,41.55,1023.18,1014.94,0.0,0.0
2017-09-01,55.328333333333326,42.55,1023.61,65.59,44.95,0.82,0.43,45.38,39.85,1025.61,1022.05,0.0,0.0
2017-08-31,61.50333333333332,50.28,1018.16,66.65,52.19,0.9,0.48,60.76,40.56,1022.7,1013.8,0.76,0.001
2017-08-30,66.105,57.18,1015.41,74.11,56.29,0.89,0.59,59.93,53.16,1016.85,1013.29,0.0,0.0
2017-08-29,66.85625,56.26,1020.2,71.64,62.23,0.81,0.55,59.3,54.78,1021.68,1017.1,0.0,0.0
2017-08-28,65.92958333333334,56.26,1022.69,72.32,60.13,0.85,0.56,59.52,51.64,1023.64,1021.4,0.0,0.0
2017-08-27,62.51583333333334,49.61,1025.05,72.22,51.02,0.85,0.46,54.75,46.5,1026.01,1023.35,0.0,0.0
2017-08-26,61.48250000000001,48.44,1025.87,71.47,51.45,0.82,0.46,52.24,44.55,1027.03,1024.96,0.0,0.0
2017-08-25,61.147083333333335,47.12,1022.48,70.95,51.59,0.84,0.4,49.95,44.51,1025.08,1018.92,0.0,0.0
2017-08-24,61.231666666666655,52.07,1016.25,68.53,55.15,0.88,0.56,54.29,49.95,1018.8,1013.44,0.0,0.0
2017-08-23,65.38166666666667,53.56,1010.46,74.05,57.73,0.84,0.49,56.55,49.69,1013.31,1007.86,0.0,0.0
2017-08-22,72.94791666666667,66.8,1007.74,77.72,63.57,0.9,0.69,71.34,54.84,1015.03,1003.23,0.83,0.0071
2017-08-21,74.50250000000001,65.18,1017.97,84.45,62.91,0.87,0.58,70.14,59.11,1019.66,1015.56,0.0,0.0
2017-08-20,70.93375,60.8,1016.93,82.69,58.08,0.91,0.53,66.27,55.36,1018.86,1014.2,0.0,0.0
2017-08-19,69.70708333333333,61.34,1009.91,74.88,63.65,0.84,0.62,63.82,58.22,1013.41,1007.88,0.47,0.0001
2017-08-18,73.95958333333333,66.87,1005.89,80.61,67.02,0.96,0.6,71.41,62.82,1007.9,1005.01,0.0,0.0
2017-08-17,66.63250000000001,59.28,1014.19,74.37,61.43,0.91,0.57,63.58,55.88,1018.26,1007.65,0.91,0.0062
2017-08-16,68.51125,59.49,1017.49,75.18,62.81,0.91,0.56,60.86,58.05,1019.59,1014.39,0.0,0.0
2017-08-15,71.15666666666667,61.7,1011.24,80.38,63.75,0.88,0.56,66.03,58.01,1013.71,1010.32,0.24,0.0001
2017-08-14,70.0775,58.22,1014.41,78.81,60.69,0.83,0.5,61.21,55.54,1016.56,1010.94,0.0,0.0
2017-08-13,69.96083333333335,58.12,1015.76,78.94,59.86,0.89,0.47,61.14,56.25,1017.0,1013.29,0.0,0.0
2017-08-12,69.10000000000001,62.68,1010.85,76.57,62.29,0.94,0.65,64.83,59.94,1012.86,1009.96,0.49,0.0011
2017-08-11,70.67625,64.79,1015.21,75.57,66.15,0.89,0.76,67.84,61.2,1018.09,1011.52,0.54,0.0006
2017-08-10,70.62708333333335,61.66,1020.73,81.27,59.89,0.92,0.52,66.65,57.68,1022.22,1018.19,0.0,0.0
2017-08-09,70.58333333333333,60.9,1020.11,80.91,61.32,0.86,0.56,64.26,57.06,1021.47,1018.21,0.0,0.0
2017-08-08,67.55041666666666,56.39,1016.77,77.53,57.21,0.92,0.41,59.71,50.87,1018.09,1015.29,0.0,0.0
2017-08-07,63.38833333333334,58.78,1015.72,69.26,58.97,0.91,0.72,61.12,56.14,1016.82,1014.45,0.57,0.0007
2017-08-06,65.09041666666668,54.73,1016.71,76.59,53.44,0.88,0.48,60.4,49.84,1017.6,1015.92,0.48,0.0003
2017-08-05,64.62458333333333,54.24,1010.7,70.4,59.15,0.83,0.51,58.49,50.27,1016.0,1006.92,0.44,0.0005
2017-08-04,71.75333333333333,66.2,1009.5,78.58,67.46,0.91,0.67,70.66,59.01,1013.36,1006.1,1.0,0.0137
2017-08-03,73.19666666666667,66.33,1016.59,81.41,64.64,0.93,0.62,69.03,62.16,1018.23,1014.17,0.11,0.0001
2017-08-02,73.10041666666666,64.87,1016.08,84.26,64.53,0.89,0.56,67.28,61.03,1016.99,1014.29,0.65,0.007
2017-08-01,74.68624999999999,64.39,1017.43,83.96,66.04,0.89,0.55,66.31,62.49,1018.61,1015.89,0.16,0.0001
2017-07-31,74.02958333333333,62.71,1018.34,83.78,62.25,0.83,0.58,67.68,56.17,1019.11,1017.4,0.0,0.0
2017-07-30,76.13875000000002,58.65,1017.68,86.15,66.15,0.76,0.37,63.62,56.14,1018.8,1016.1,0.0,0.0
2017-07-29,70.82458333333331,56.46,1015.99,79.78,60.65,0.82,0.46,61.03,53.55,1017.22,1014.55,0.0,0.0
2017-07-28,68.26083333333334,54.4,1014.67,74.14,62.95,0.82,0.38,62.24,46.21,1015.83,1013.15,0.0,0.0
2017-07-27,71.74125,65.14,1013.28,80.29,65.72,0.93,0.59,69.04,62.28,1015.49,1011.21,0.75,0.0128
2017-07-26,65.40083333333332,58.05,1020.59,70.47,56.65,0.9,0.64,62.75,53.48,1023.47,1016.19,1.0,0.0012
2017-07-25,67.28083333333332,56.23,1021.0,74.53,61.74,0.83,0.54,57.69,53.81,1023.6,1015.34,0.0,0.0
2017-07-24,66.91374999999998,58.88,1008.89,71.52,63.06,0.86,0.66,62.83,56.1,1014.83,1005.9,0.2,0.0002
2017-07-23,72.15875000000001,63.91,1008.23,76.08,68.99,0.85,0.64,65.67,58.53,1008.95,1007.15,0.0,0.0
2017-07-22,72.22166666666666,62.5,1011.11,77.42,67.41,0.84,0.65,65.46,59.23,1013.32,1008.5,0.0,0.0
2017-07-21,74.63916666666667,60.82,1012.88,84.56,64.3,0.9,0.4,65.64,57.33,1013.74,1012.2,0.0,0.0
2017-07-20,69.11,60.93,1014.38,75.41,60.7,0.87,0.62,63.98,56.73,1016.57,1011.98,0.75,0.0097
2017-07-19,75.85166666666667,64.55,1016.05,86.68,64.81,0.87,0.5,69.24,60.93,1017.42,1014.29,0.0,0.0
2017-07-18,73.03416666666668,62.97,1017.8,81.39,63.35,0.91,0.49,66.79,59.53,1019.17,1016.79,0.0,0.0
2017-07-17,71.66208333333333,65.56,1015.44,78.35,67.31,0.92,0.67,67.65,63.88,1016.89,1014.02,0.0,0.0
2017-07-16,69.82916666666665,62.2,1013.63,77.47,62.93,0.92,0.63,67.15,53.35,1014.1,1012.91,0.62,0.0017
2017-07-15,72.22166666666666,60.35,1014.89,81.05,64.57,0.86,0.52,62.64,54.04,1016.4,1013.41,0.0,0.0
2017-07-14,68.87624999999998,63.36,1014.3,77.54,63.3,0.93,0.66,67.18,61.02,1015.9,1013.2,0.61,0.0043
2017-07-13,63.30458333333334,60.31,1015.63,69.3,60.73,0.94,0.83,67.42,55.85,1017.0,1013.26,0.66,0.0086
2017-07-12,73.28083333333333,68.01,1013.53,80.98,67.08,0.92,0.7,71.3,63.83,1014.62,1012.64,0.76,0.0037
2017-07-11,72.30083333333334,64.53,1012.3,82.42,62.81,0.95,0.55,67.01,60.83,1013.56,1011.18,0.0,0.0
2017-07-10,69.55166666666666,62.94,1012.81,77.67,63.42,0.91,0.61,65.86,60.27,1014.4,1011.49,0.85,0.0029
2017-07-09,68.735,55.51,1013.72,78.55,59.52,0.74,0.49,59.71,49.14,1014.98,1012.82,0.0,0.0
2017-07-08,69.2125,56.12,1008.79,75.59,64.7,0.89,0.4,63.15,47.91,1012.92,1004.99,0.0,0.0
2017-07-07,73.89208333333335,63.99,1007.8,81.95,67.77,0.88,0.59,66.4,62.1,1010.45,1005.5,0.5,0.0036
2017-07-06,73.75333333333333,58.95,1014.69,84.88,60.36,0.76,0.45,63.38,52.4,1018.1,1010.8,0.0,0.0
2017-07-05,71.30791666666666,51.88,1020.85,80.89,58.59,0.78,0.35,55.33,49.39,1023.05,1018.31,0.0,0.0
2017-07-04,70.14458333333333,54.2,1020.09,79.37,60.08,0.85,0.37,58.81,49.45,1021.27,1018.62,0.0,0.0
2017-07-03,68.23208333333336,56.82,1016.66,75.9,58.72,0.89,0.5,59.55,54.94,1018.61,1014.43,0.0,0.0
2017-07-02,67.96083333333333,59.36,1013.65,78.89,58.38,0.89,0.57,65.03,55.19,1014.93,1012.29,0.43,0.0011
2017-07-01,71.29208333333334,65.73,1009.53,77.83,65.78,0.93,0.71,68.13,59.38,1012.34,1008.43,0.74,0.002
2017-06-30,71.65083333333332,65.44,1010.07,80.94,65.47,0.93,0.64,68.54,62.47,1010.9,1009.1,0.85,0.0047
2017-06-29,66.45291666666667,60.24,1012.29,75.63,59.67,0.91,0.61,66.54,51.91,1016.38,1009.14,0.78,0.0056
2017-06-28,64.96541666666667,51.77,1016.91,76.12,51.85,0.84,0.46,55.91,47.06,1018.42,1015.42,0.0,0.0
2017-06-27,59.522916666666674,51.38,1013.76,67.43,51.35,0.92,0.53,55.07,48.39,1016.09,1012.59,0.46,0.0007
2017-06-26,59.63166666666665,53.95,1014.18,66.93,56.0,0.89,0.7,56.78,51.59,1015.39,1012.6,0.76,0.0122
2017-06-25,63.48708333333334,52.98,1013.51,69.18,58.64,0.86,0.52,56.6,49.78,1015.02,1012.71,0.66,0.0014
2017-06-24,69.61125000000003,53.84,1006.92,76.32,60.99,0.8,0.42,62.26,51.25,1012.53,1002.09,0.0,0.0
2017-06-23,69.485,66.08,1002.64,75.04,65.71,0.95,0.79,68.9,60.11,1007.78,999.0,0.9,0.0461
2017-06-22,64.0125,56.77,1012.66,71.4,54.14,0.9,0.67,61.02,51.15,1015.18,1008.09,0.87,0.0012
2017-06-21,64.64416666666666,54.72,1013.4,74.05,54.81,0.93,0.49,57.29,52.53,1014.69,1012.04,0.88,0.0016
2017-06-20,65.08291666666666,58.26,1009.66,71.36,58.98,0.91,0.56,60.79,53.62,1012.5,1007.0,0.89,0.0084
2017-06-19,71.12041666666664,59.81,1005.76,80.13,62.36,0.86,0.48,63.2,57.64,1007.04,1003.73,0.46,0.0001
2017-06-18,74.15750000000001,66.91,1002.14,82.57,68.57,0.89,0.62,70.55,64.12,1005.08,999.88,0.71,0.0025
2017-06-17,72.29916666666668,66.17,1007.66,80.17,66.38,0.9,0.68,70.06,62.91,1009.1,1005.11,0.72,0.0128
2017-06-16,72.25875,62.45,1008.97,85.82,61.89,0.93,0.46,66.63,59.6,1009.86,1007.87,0.59,0.0024
2017-06-15,63.37666666666667,52.0,1012.24,67.88,59.92,0.88,0.52,60.69,43.04,1016.56,1009.46,0.0,0.0
2017-06-14,66.53125,49.08,1018.11,73.57,59.5,0.94,0.36,62.05,42.49,1019.91,1016.28,0.0,0.0
2017-06-13,71.7725,62.76,1014.76,77.33,65.87,0.89,0.63,67.04,57.73,1016.66,1012.29,0.67,0.0013
2017-06-12,78.21583333333332,62.2,1013.1,87.27,66.22,0.76,0.48,65.12,58.06,1014.92,1011.29,0.0,0.0
2017-06-11,77.50333333333334,60.85,1012.59,84.67,68.63,0.67,0.51,65.37,56.31,1013.71,1010.4,0.0,0.0
2017-06-10,71.05291666666666,58.51,1010.8,81.73,58.2,0.87,0.51,62.59,54.32,1012.35,1009.68,0.0,0.0
2017-06-09,66.23958333333333,53.6,1008.41,78.51,55.2,0.77,0.44,60.93,47.93,1009.91,1007.51,0.65,0.001
2017-06-08,65.27000000000001,47.44,1015.22,76.45,50.42,0.84,0.35,49.76,45.6,1018.27,1010.01,0.0,0.0
2017-06-07,59.495833333333316,47.03,1018.3,70.41,46.93,0.86,0.45,50.9,42.73,1020.04,1016.5,0.0,0.0
2017-06-06,57.494166666666665,53.36,1010.25,60.9,54.33,0.92,0.78,56.34,47.93,1016.5,1006.54,0.94,0.0018
2017-06-05,58.68916666666669,54.06,1007.23,62.88,55.34,0.92,0.72,55.57,52.18,1008.09,1006.59,0.0,0.0
2017-06-04,56.20125000000001,50.79,1010.6,59.32,53.8,0.94,0.63,54.24,44.87,1015.94,1006.88,0.73,0.0091
