date,mean_temp,max_temp,min_temp,mean_temp_1,mean_temp_2,mean_temp_3,mean_dewpt_1,mean_dewpt_2,mean_dewpt_3,mean_pressure_1,mean_pressure_2,mean_pressure_3,max_temp_1,max_temp_2,max_temp_3,min_temp_1,min_temp_2,min_temp_3,max_humidity_1,max_humidity_2,max_humidity_3,min_humidity_1,min_humidity_2,min_humidity_3,max_dewpt_1,max_dewpt_2,max_dewpt_3,min_dewpt_1,min_dewpt_2,min_dewpt_3,max_pressure_1,max_pressure_2,max_pressure_3,min_pressure_1,min_pressure_2,min_pressure_3,precip_probability_1,precip_probability_2,precip_probability_3,precip_intensity_1,precip_intensity_2,precip_intensity_3
2015-06-13,65.00291666666668,74.49,57.2,63.42166666666666,68.99708333333332,71.22666666666667,58.09,65.54,61.19,1015.88,1012.94,1013.29,68.51,77.98,79.34,58.55,63.16,63.74,0.95,0.97,0.95,0.68,0.75,0.43,63.09,69.4,66.51,53.86,61.61,54.05,1017.81,1014.18,1019.1,1013.03,1011.44,1009.59,1.0,0.0,0.8,0.0099,0.0,0.0167
2015-06-14,63.42166666666666,68.51,58.55,68.99708333333332,71.22666666666667,65.28333333333335,65.54,61.19,47.19,1012.94,1013.29,1020.19,77.98,79.34,72.19,63.16,63.74,58.0,0.97,0.95,0.75,0.75,0.43,0.37,69.4,66.51,54.55,61.61,54.05,42.43,1014.18,1019.1,1022.86,1011.44,1009.59,1017.15,0.0,0.8,0.0,0.0,0.0167,0.0
2015-06-15,68.99708333333332,77.98,63.16,71.22666666666667,65.28333333333335,67.98791666666666,61.19,47.19,55.92,1013.29,1020.19,1013.26,79.34,72.19,78.98,63.74,58.0,55.93,0.95,0.75,0.85,0.43,0.37,0.54,66.51,54.55,65.19,54.05,42.43,43.85,1019.1,1022.86,1016.96,1009.59,1017.15,1009.5,0.8,0.0,0.26,0.0167,0.0,0.0019
2015-06-16,71.22666666666667,79.34,63.74,65.28333333333335,67.98791666666666,64.56916666666666,47.19,55.92,52.75,1020.19,1013.26,1016.95,72.19,78.98,69.55,58.0,55.93,58.1,0.75,0.85,0.87,0.37,0.54,0.51,54.55,65.19,60.48,42.43,43.85,46.74,1022.86,1016.96,1019.07,1017.15,1009.5,1012.37,0.0,0.26,0.0,0.0,0.0019,0.0
2015-06-17,65.28333333333335,72.19,58.0,67.98791666666666,64.56916666666666,63.45958333333331,55.92,52.75,50.39,1013.26,1016.95,1014.65,78.98,69.55,74.09,55.93,58.1,50.24,0.85,0.87,0.81,0.54,0.51,0.46,65.19,60.48,57.29,43.85,46.74,44.19,1016.96,1019.07,1018.66,1009.5,1012.37,1009.29,0.26,0.0,0.0,0.0019,0.0,0.0
2015-06-18,67.98791666666666,78.98,55.93,64.56916666666666,63.45958333333331,71.57791666666667,52.75,50.39,60.13,1016.95,1014.65,1008.16,69.55,74.09,81.7,58.1,50.24,62.57,0.87,0.81,0.85,0.51,0.46,0.52,60.48,57.29,65.37,46.74,44.19,56.03,1019.07,1018.66,1012.58,1012.37,1009.29,1006.49,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,64.56916666666666,69.55,58.1,63.45958333333331,71.57791666666667,69.46583333333332,50.39,60.13,58.53,1014.65,1008.16,1013.5,74.09,81.7,80.53,50.24,62.57,58.94,0.81,0.85,0.86,0.46,0.52,0.5,57.29,65.37,60.92,44.19,56.03,54.71,1018.66,1012.58,1016.24,1009.29,1006.49,1007.6,0.0,0.0,0.7,0.0,0.0,0.0027
2015-06-20,63.45958333333331,74.09,50.24,71.57791666666667,69.46583333333332,70.625,60.13,58.53,61.88,1008.16,1013.5,1008.21,81.7,80.53,77.52,62.57,58.94,64.04,0.85,0.86,0.94,0.52,0.5,0.56,65.37,60.92,70.79,56.03,54.71,55.81,1012.58,1016.24,1015.65,1006.49,1007.6,1003.29,0.0,0.7,0.85,0.0,0.0027,0.0774
2015-06-21,71.57791666666667,81.7,62.57,69.46583333333332,70.625,67.4375,58.53,61.88,54.63,1013.5,1008.21,1017.73,80.53,77.52,76.94,58.94,64.04,57.3,0.86,0.94,0.86,0.5,0.56,0.46,60.92,70.79,56.27,54.71,55.81,52.96,1016.24,1015.65,1019.64,1007.6,1003.29,1015.73,0.7,0.85,0.0,0.0027,0.0774,0.0
2015-06-22,69.46583333333332,80.53,58.94,70.625,67.4375,65.00291666666666,61.88,54.63,57.76,1008.21,1017.73,1017.12,77.52,76.94,70.8,64.04,57.3,60.28,0.94,0.86,0.9,0.56,0.46,0.63,70.79,56.27,60.54,55.81,52.96,54.68,1015.65,1019.64,1018.16,1003.29,1015.73,1015.61,0.85,0.0,0.58,0.0774,0.0,0.0026
2015-06-23,70.625,77.52,64.04,67.4375,65.00291666666666,66.98833333333333,54.63,57.76,53.44,1017.73,1017.12,1018.17,76.94,70.8,74.96,57.3,60.28,58.25,0.86,0.9,0.94,0.46,0.63,0.42,56.27,60.54,59.84,52.96,54.68,47.72,1019.64,1018.16,1019.25,1015.73,1015.61,1016.48,0.0,0.58,0.0,0.0,0.0026,0.0
2015-06-24,67.4375,76.94,57.3,65.00291666666666,66.98833333333333,62.15791666666667,57.76,53.44,52.94,1017.12,1018.17,1015.11,70.8,74.96,65.63,60.28,58.25,57.85,0.9,0.94,0.93,0.63,0.42,0.58,60.54,59.84,58.59,54.68,47.72,48.62,1018.16,1019.25,1019.1,1015.61,1016.48,1010.61,0.58,0.0,1.0,0.0026,0.0,0.053
2015-06-25,65.00291666666666,70.8,60.28,66.98833333333333,62.15791666666667,57.62750000000001,53.44,52.94,55.66,1018.17,1015.11,1007.5,74.96,65.63,61.56,58.25,57.85,55.11,0.94,0.93,0.95,0.42,0.58,0.86,59.84,58.59,57.8,47.72,48.62,52.94,1019.25,1019.1,1010.28,1016.48,1010.61,1006.6,0.0,1.0,0.87,0.0,0.053,0.0344
2015-06-26,66.98833333333333,74.96,58.25,62.15791666666667,57.62750000000001,65.92583333333333,52.94,55.66,57.24,1015.11,1007.5,1011.16,65.63,61.56,75.31,57.85,55.11,58.63,0.93,0.95,0.94,0.58,0.86,0.5,58.59,57.8,60.16,48.62,52.94,54.78,1019.1,1010.28,1012.39,1010.61,1006.6,1008.75,1.0,0.87,0.0,0.053,0.0344,0.0
2015-06-27,62.15791666666667,65.63,57.85,57.62750000000001,65.92583333333333,62.12499999999999,55.66,57.24,58.14,1007.5,1011.16,1009.86,61.56,75.31,67.58,55.11,58.63,57.76,0.95,0.94,0.94,0.86,0.5,0.77,57.8,60.16,61.09,52.94,54.78,53.38,1010.28,1012.39,1012.3,1006.6,1008.75,1007.54,0.87,0.0,0.44,0.0344,0.0,0.0007
2015-06-28,57.62750000000001,61.56,55.11,65.92583333333333,62.12499999999999,65.8925,57.24,58.14,59.22,1011.16,1009.86,1008.1,75.31,67.58,72.56,58.63,57.76,60.28,0.94,0.94,0.96,0.5,0.77,0.62,60.16,61.09,60.72,54.78,53.38,55.52,1012.39,1012.3,1012.62,1008.75,1007.54,1005.74,0.0,0.44,0.0,0.0,0.0007,0.0
2015-06-29,65.92583333333333,75.31,58.63,62.12499999999999,65.8925,64.30291666666666,58.14,59.22,50.61,1009.86,1008.1,1014.58,67.58,72.56,72.04,57.76,60.28,55.78,0.94,0.96,0.87,0.77,0.62,0.44,61.09,60.72,55.14,53.38,55.52,45.28,1012.3,1012.62,1015.72,1007.54,1005.74,1013.22,0.44,0.0,0.0,0.0007,0.0,0.0
2015-06-30,62.12499999999999,67.58,57.76,65.8925,64.30291666666666,64.96041666666667,59.22,50.61,48.1,1008.1,1014.58,1015.26,72.56,72.04,75.56,60.28,55.78,54.98,0.96,0.87,0.72,0.62,0.44,0.38,60.72,55.14,51.32,55.52,45.28,44.96,1012.62,1015.72,1016.5,1005.74,1013.22,1013.49,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,65.8925,72.56,60.28,64.30291666666666,64.96041666666667,67.01916666666666,50.61,48.1,50.79,1014.58,1015.26,1013.94,72.04,75.56,76.76,55.78,54.98,53.4,0.87,0.72,0.77,0.44,0.38,0.41,55.14,51.32,54.34,45.28,44.96,46.25,1015.72,1016.5,1015.69,1013.22,1013.49,1013.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,64.30291666666666,72.04,55.78,64.96041666666667,67.01916666666666,70.33874999999999,48.1,50.79,58.57,1015.26,1013.94,1018.86,75.56,76.76,80.08,54.98,53.4,59.15,0.72,0.77,0.85,0.38,0.41,0.52,51.32,54.34,62.13,44.96,46.25,54.53,1016.5,1015.69,1020.23,1013.49,1013.0,1016.23,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,64.96041666666667,75.56,54.98,67.01916666666666,70.33874999999999,72.27208333333336,50.79,58.57,61.65,1013.94,1018.86,1017.5,76.76,80.08,80.2,53.4,59.15,61.95,0.77,0.85,0.87,0.41,0.52,0.51,54.34,62.13,64.82,46.25,54.53,57.88,1015.69,1020.23,1019.17,1013.0,1016.23,1013.88,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,67.01916666666666,76.76,53.4,70.33874999999999,72.27208333333336,71.67916666666667,58.57,61.65,66.53,1018.86,1017.5,1011.33,80.08,80.2,80.6,59.15,61.95,63.18,0.85,0.87,0.9,0.52,0.51,0.72,62.13,64.82,71.21,54.53,57.88,59.87,1020.23,1019.17,1013.41,1016.23,1013.88,1009.09,0.0,0.0,0.71,0.0,0.0,0.013000000000000001
2015-07-05,70.33874999999999,80.08,59.15,72.27208333333336,71.67916666666667,64.53374999999998,61.65,66.53,54.89,1017.5,1011.33,1017.86,80.2,80.6,72.29,61.95,63.18,55.9,0.87,0.9,0.9,0.51,0.72,0.55,64.82,71.21,59.47,57.88,59.87,52.3,1019.17,1013.41,1019.81,1013.88,1009.09,1013.47,0.0,0.71,0.35,0.0,0.013000000000000001,0.0001
2015-07-06,72.27208333333336,80.2,61.95,71.67916666666667,64.53374999999998,64.98708333333333,66.53,54.89,55.97,1011.33,1017.86,1014.28,80.6,72.29,73.5,63.18,55.9,58.45,0.9,0.9,0.83,0.72,0.55,0.61,71.21,59.47,59.32,59.87,52.3,52.68,1013.41,1019.81,1017.55,1009.09,1013.47,1011.5,0.71,0.35,0.0,0.013000000000000001,0.0001,0.0
2015-07-07,71.67916666666667,80.6,63.18,64.53374999999998,64.98708333333333,70.09166666666668,54.89,55.97,56.04,1017.86,1014.28,1017.52,72.29,73.5,79.86,55.9,58.45,58.6,0.9,0.83,0.81,0.55,0.61,0.42,59.47,59.32,60.18,52.3,52.68,52.74,1019.81,1017.55,1018.73,1013.47,1011.5,1014.95,0.35,0.0,0.0,0.0001,0.0,0.0
2015-07-08,64.53374999999998,72.29,55.9,64.98708333333333,70.09166666666668,72.63124999999998,55.97,56.04,58.57,1014.28,1017.52,1019.32,73.5,79.86,82.63,58.45,58.6,59.66,0.83,0.81,0.85,0.61,0.42,0.43,59.32,60.18,61.29,52.68,52.74,55.06,1017.55,1018.73,1020.59,1011.5,1014.95,1017.89,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,64.98708333333333,73.5,58.45,70.09166666666668,72.63124999999998,73.42833333333333,56.04,58.57,61.17,1017.52,1019.32,1016.7,79.86,82.63,82.54,58.6,59.66,62.03,0.81,0.85,0.86,0.42,0.43,0.49,60.18,61.29,64.08,52.74,55.06,57.84,1018.73,1020.59,1018.44,1014.95,1017.89,1014.17,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,70.09166666666668,79.86,58.6,72.63124999999998,73.42833333333333,73.5458333333333,58.57,61.17,63.25,1019.32,1016.7,1009.68,82.63,82.54,83.04,59.66,62.03,62.98,0.85,0.86,0.87,0.43,0.49,0.57,61.29,64.08,66.68,55.06,57.84,59.01,1020.59,1018.44,1014.47,1017.89,1014.17,1003.79,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,72.63124999999998,82.63,59.66,73.42833333333333,73.5458333333333,72.7975,61.17,63.25,67.13,1016.7,1009.68,1000.75,82.54,83.04,77.57,62.03,62.98,68.95,0.86,0.87,0.89,0.49,0.57,0.73,64.08,66.68,69.58,57.84,59.01,62.98,1018.44,1014.47,1003.75,1014.17,1003.79,999.21,0.0,0.0,0.55,0.0,0.0,0.0023
2015-07-12,73.42833333333333,82.54,62.03,73.5458333333333,72.7975,64.15875000000001,63.25,67.13,49.82,1009.68,1000.75,1012.8,83.04,77.57,73.2,62.98,68.95,54.63,0.87,0.89,0.83,0.57,0.73,0.44,66.68,69.58,61.64,59.01,62.98,46.12,1014.47,1003.75,1017.41,1003.79,999.21,1004.71,0.0,0.55,0.0,0.0,0.0023,0.0
2015-07-13,73.5458333333333,83.04,62.98,72.7975,64.15875000000001,65.65833333333332,67.13,49.82,52.36,1000.75,1012.8,1018.88,77.57,73.2,74.34,68.95,54.63,55.61,0.89,0.83,0.83,0.73,0.44,0.44,69.58,61.64,55.92,62.98,46.12,50.11,1003.75,1017.41,1020.67,999.21,1004.71,1017.14,0.55,0.0,0.0,0.0023,0.0,0.0
2015-07-14,72.7975,77.57,68.95,64.15875000000001,65.65833333333332,63.40916666666666,49.82,52.36,58.19,1012.8,1018.88,1013.04,73.2,74.34,66.01,54.63,55.61,59.42,0.83,0.83,0.92,0.44,0.44,0.7,61.64,55.92,62.6,46.12,50.11,51.14,1017.41,1020.67,1017.29,1004.71,1017.14,1009.01,0.0,0.0,0.81,0.0,0.0,0.008
2015-07-15,64.15875000000001,73.2,54.63,65.65833333333332,63.40916666666666,75.04625,52.36,58.19,68.77,1018.88,1013.04,1010.11,74.34,66.01,84.74,55.61,59.42,64.97,0.83,0.92,0.96,0.44,0.7,0.66,55.92,62.6,72.52,50.11,51.14,62.84,1020.67,1017.29,1011.81,1017.14,1009.01,1008.47,0.0,0.81,0.12,0.0,0.008,0.0001
2015-07-16,65.65833333333332,74.34,55.61,63.40916666666666,75.04625,78.42625,58.19,68.77,70.1,1013.04,1010.11,1007.45,66.01,84.74,86.4,59.42,64.97,71.54,0.92,0.96,0.9,0.7,0.66,0.64,62.6,72.52,72.89,51.14,62.84,65.06,1017.29,1011.81,1009.38,1009.01,1008.47,1005.39,0.81,0.12,0.56,0.008,0.0001,0.0018
2015-07-17,63.40916666666666,66.01,59.42,75.04625,78.42625,73.6704166666667,68.77,70.1,61.4,1010.11,1007.45,1006.58,84.74,86.4,82.44,64.97,71.54,60.7,0.96,0.9,0.85,0.66,0.64,0.52,72.52,72.89,63.91,62.84,65.06,56.14,1011.81,1009.38,1008.31,1008.47,1005.39,1004.15,0.12,0.56,0.0,0.0001,0.0018,0.0
2015-07-18,75.04625,84.74,64.97,78.42625,73.6704166666667,72.60875,70.1,61.4,57.85,1007.45,1006.58,1005.0,86.4,82.44,77.86,71.54,60.7,66.57,0.9,0.85,0.85,0.64,0.52,0.41,72.89,63.91,64.76,65.06,56.14,52.34,1009.38,1008.31,1007.92,1005.39,1004.15,1002.7,0.56,0.0,0.31,0.0018,0.0,0.0001
2015-07-19,78.42625,86.4,71.54,73.6704166666667,72.60875,68.72291666666668,61.4,57.85,51.71,1006.58,1005.0,1010.3,82.44,77.86,78.2,60.7,66.57,58.39,0.85,0.85,0.73,0.52,0.41,0.4,63.91,64.76,55.72,56.14,52.34,48.61,1008.31,1007.92,1013.11,1004.15,1002.7,1008.01,0.0,0.31,0.0,0.0,0.0001,0.0
2015-07-20,73.6704166666667,82.44,60.7,72.60875,68.72291666666668,69.41416666666667,57.85,51.71,50.23,1005.0,1010.3,1013.91,77.86,78.2,80.05,66.57,58.39,54.81,0.85,0.73,0.77,0.41,0.4,0.36,64.76,55.72,52.81,52.34,48.61,47.7,1007.92,1013.11,1014.8,1002.7,1008.01,1013.06,0.31,0.0,0.0,0.0001,0.0,0.0
2015-07-21,72.60875,77.86,66.57,68.72291666666668,69.41416666666667,71.99416666666667,51.71,50.23,53.71,1010.3,1013.91,1014.69,78.2,80.05,83.37,58.39,54.81,56.27,0.73,0.77,0.81,0.4,0.36,0.37,55.72,52.81,58.44,48.61,47.7,49.84,1013.11,1014.8,1015.82,1008.01,1013.06,1013.38,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-22,68.72291666666668,78.2,58.39,69.41416666666667,71.99416666666667,74.08958333333334,50.23,53.71,64.08,1013.91,1014.69,1012.08,80.05,83.37,83.04,54.81,56.27,67.14,0.77,0.81,0.85,0.36,0.37,0.58,52.81,58.44,68.69,47.7,49.84,55.52,1014.8,1015.82,1013.71,1013.06,1013.38,1009.45,0.0,0.0,0.48,0.0,0.0,0.003
2015-07-23,69.41416666666667,80.05,54.81,71.99416666666667,74.08958333333334,75.29916666666666,53.71,64.08,64.04,1014.69,1012.08,1013.14,83.37,83.04,86.22,56.27,67.14,63.26,0.81,0.85,0.93,0.37,0.58,0.49,58.44,68.69,67.76,49.84,55.52,61.29,1015.82,1013.71,1014.79,1013.38,1009.45,1011.14,0.0,0.48,0.0,0.0,0.003,0.0
2015-07-24,71.99416666666667,83.37,56.27,74.08958333333334,75.29916666666666,77.515,64.08,64.04,61.85,1012.08,1013.14,1015.36,83.04,86.22,88.91,67.14,63.26,64.55,0.85,0.93,0.85,0.58,0.49,0.4,68.69,67.76,64.42,55.52,61.29,59.92,1013.71,1014.79,1016.5,1009.45,1011.14,1014.28,0.48,0.0,0.0,0.003,0.0,0.0
2015-07-25,74.08958333333334,83.04,67.14,75.29916666666666,77.515,78.76708333333333,64.04,61.85,62.33,1013.14,1015.36,1015.79,86.22,88.91,89.12,63.26,64.55,66.59,0.93,0.85,0.86,0.49,0.4,0.37,67.76,64.42,66.02,61.29,59.92,57.08,1014.79,1016.5,1016.88,1011.14,1014.28,1014.24,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-26,75.29916666666666,86.22,63.26,77.515,78.76708333333333,78.60333333333331,61.85,62.33,64.83,1015.36,1015.79,1013.2,88.91,89.12,90.34,64.55,66.59,68.06,0.85,0.86,0.79,0.4,0.37,0.44,64.42,66.02,68.58,59.92,57.08,60.77,1016.5,1016.88,1015.61,1014.28,1014.24,1009.79,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-27,77.515,88.91,64.55,78.76708333333333,78.60333333333331,79.58666666666667,62.33,64.83,60.73,1015.79,1013.2,1009.46,89.12,90.34,86.86,66.59,68.06,72.49,0.86,0.79,0.78,0.37,0.44,0.33,66.02,68.58,68.92,57.08,60.77,51.04,1016.88,1015.61,1010.5,1014.24,1009.79,1008.21,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-28,78.76708333333333,89.12,66.59,78.60333333333331,79.58666666666667,73.42791666666666,64.83,60.73,58.34,1013.2,1009.46,1009.63,90.34,86.86,82.46,68.06,72.49,62.78,0.79,0.78,0.75,0.44,0.33,0.43,68.58,68.92,61.43,60.77,51.04,54.33,1015.61,1010.5,1011.79,1009.79,1008.21,1006.75,0.0,0.0,0.17,0.0,0.0,0.0001
2015-07-29,78.60333333333331,90.34,68.06,79.58666666666667,73.42791666666666,69.66250000000002,60.73,58.34,57.44,1009.46,1009.63,1009.6,86.86,82.46,77.36,72.49,62.78,62.43,0.78,0.75,0.82,0.33,0.43,0.48,68.92,61.43,60.37,51.04,54.33,55.71,1010.5,1011.79,1010.64,1008.21,1006.75,1008.35,0.0,0.17,0.4,0.0,0.0001,0.0036
2015-07-30,79.58666666666667,86.86,72.49,73.42791666666666,69.66250000000002,68.64833333333333,58.34,57.44,59.28,1009.63,1009.6,1008.46,82.46,77.36,82.4,62.78,62.43,59.4,0.75,0.82,0.92,0.43,0.48,0.44,61.43,60.37,63.16,54.33,55.71,55.82,1011.79,1010.64,1010.4,1006.75,1008.35,1003.9,0.17,0.4,1.0,0.0001,0.0036,0.0308
2015-07-31,73.42791666666666,82.46,62.78,69.66250000000002,68.64833333333333,69.84833333333331,57.44,59.28,58.77,1009.6,1008.46,1005.66,77.36,82.4,79.87,62.43,59.4,62.08,0.82,0.92,0.95,0.48,0.44,0.39,60.37,63.16,63.6,55.71,55.82,52.98,1010.64,1010.4,1008.6,1008.35,1003.9,1003.08,0.4,1.0,1.0,0.0036,0.0308,0.0247
2015-08-01,69.66250000000002,77.36,62.43,68.64833333333333,69.84833333333331,67.50458333333336,59.28,58.77,58.45,1008.46,1005.66,1010.86,82.4,79.87,75.48,59.4,62.08,62.65,0.92,0.95,0.94,0.44,0.39,0.55,63.16,63.6,62.12,55.82,52.98,55.71,1010.4,1008.6,1012.52,1003.9,1003.08,1008.5,1.0,1.0,0.87,0.0308,0.0247,0.0043
2015-08-02,68.64833333333333,82.4,59.4,69.84833333333331,67.50458333333336,65.45125,58.77,58.45,55.03,1005.66,1010.86,1014.64,79.87,75.48,73.91,62.08,62.65,57.06,0.95,0.94,0.91,0.39,0.55,0.51,63.6,62.12,59.93,52.98,55.71,51.44,1008.6,1012.52,1016.87,1003.08,1008.5,1013.11,1.0,0.87,0.0,0.0247,0.0043,0.0
2015-08-03,69.84833333333331,79.87,62.08,67.50458333333336,65.45125,65.83416666666666,58.45,55.03,55.21,1010.86,1014.64,1015.91,75.48,73.91,74.98,62.65,57.06,55.16,0.94,0.91,0.87,0.55,0.51,0.52,62.12,59.93,59.9,55.71,51.44,51.06,1012.52,1016.87,1017.05,1008.5,1013.11,1014.46,0.87,0.0,0.0,0.0043,0.0,0.0
2015-08-04,67.50458333333336,75.48,62.65,65.45125,65.83416666666666,67.79041666666667,55.03,55.21,56.61,1014.64,1015.91,1015.29,73.91,74.98,75.94,57.06,55.16,59.1,0.91,0.87,0.85,0.51,0.52,0.5,59.93,59.9,60.45,51.44,51.06,54.14,1016.87,1017.05,1015.9,1013.11,1014.46,1014.39,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,65.45125,73.91,57.06,65.83416666666666,67.79041666666667,66.30999999999999,55.21,56.61,55.83,1015.91,1015.29,1017.42,74.98,75.94,73.24,55.16,59.1,60.19,0.87,0.85,0.79,0.52,0.5,0.55,59.9,60.45,59.28,51.06,54.14,53.58,1017.05,1015.9,1018.69,1014.46,1014.39,1015.58,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,65.83416666666666,74.98,55.16,67.79041666666667,66.30999999999999,68.02083333333333,56.61,55.83,55.91,1015.29,1017.42,1017.55,75.94,73.24,76.73,59.1,60.19,57.21,0.85,0.79,0.88,0.5,0.55,0.51,60.45,59.28,59.26,54.14,53.58,52.86,1015.9,1018.69,1018.77,1014.39,1015.58,1015.93,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-07,67.79041666666667,75.94,59.1,66.30999999999999,68.02083333333333,65.64041666666667,55.83,55.91,59.54,1017.42,1017.55,1012.19,73.24,76.73,75.65,60.19,57.21,57.32,0.79,0.88,0.94,0.55,0.51,0.65,59.28,59.26,64.61,53.58,52.86,52.39,1018.69,1018.77,1015.62,1015.58,1015.93,1008.22,0.0,0.0,0.96,0.0,0.0,0.0501
2015-08-08,66.30999999999999,73.24,60.19,68.02083333333333,65.64041666666667,70.18583333333332,55.91,59.54,62.98,1017.55,1012.19,1009.01,76.73,75.65,77.82,57.21,57.32,64.68,0.88,0.94,0.95,0.51,0.65,0.62,59.26,64.61,64.84,52.86,52.39,58.39,1018.77,1015.62,1011.94,1015.93,1008.22,1006.78,0.0,0.96,0.31,0.0,0.0501,0.0005
2015-08-09,68.02083333333333,76.73,57.21,65.64041666666667,70.18583333333332,67.16916666666665,59.54,62.98,55.95,1012.19,1009.01,1014.31,75.65,77.82,74.07,57.32,64.68,61.46,0.94,0.95,0.88,0.65,0.62,0.47,64.61,64.84,59.92,52.39,58.39,48.87,1015.62,1011.94,1016.41,1008.22,1006.78,1012.01,0.96,0.31,0.0,0.0501,0.0005,0.0
2015-08-10,65.64041666666667,75.65,57.32,70.18583333333332,67.16916666666665,67.90291666666666,62.98,55.95,56.69,1009.01,1014.31,1016.49,77.82,74.07,78.06,64.68,61.46,54.92,0.95,0.88,0.84,0.62,0.47,0.51,64.84,59.92,64.77,58.39,48.87,49.9,1011.94,1016.41,1017.82,1006.78,1012.01,1014.93,0.31,0.0,0.0,0.0005,0.0,0.0
2015-08-11,70.18583333333332,77.82,64.68,67.16916666666665,67.90291666666666,71.96249999999998,55.95,56.69,67.06,1014.31,1016.49,1016.41,74.07,78.06,75.79,61.46,54.92,68.65,0.88,0.84,0.91,0.47,0.51,0.79,59.92,64.77,69.91,48.87,49.9,63.18,1016.41,1017.82,1017.38,1012.01,1014.93,1015.29,0.0,0.0,0.6,0.0,0.0,0.0041
2015-08-12,67.16916666666665,74.07,61.46,67.90291666666666,71.96249999999998,73.97166666666669,56.69,67.06,65.75,1016.49,1016.41,1018.81,78.06,75.79,83.2,54.92,68.65,64.32,0.84,0.91,0.92,0.51,0.79,0.59,64.77,69.91,67.6,49.9,63.18,61.85,1017.82,1017.38,1020.07,1014.93,1015.29,1016.9,0.0,0.6,0.0,0.0,0.0041,0.0
2015-08-13,67.90291666666666,78.06,54.92,71.96249999999998,73.97166666666669,75.95583333333332,67.06,65.75,66.47,1016.41,1018.81,1018.84,75.79,83.2,85.18,68.65,64.32,65.63,0.91,0.92,0.9,0.79,0.59,0.55,69.91,67.6,69.15,63.18,61.85,62.57,1017.38,1020.07,1020.64,1015.29,1016.9,1016.84,0.6,0.0,0.0,0.0041,0.0,0.0
2015-08-14,71.96249999999998,75.79,68.65,73.97166666666669,75.95583333333332,77.98375,65.75,66.47,68.88,1018.81,1018.84,1016.37,83.2,85.18,88.42,64.32,65.63,69.39,0.92,0.9,0.91,0.59,0.55,0.56,67.6,69.15,71.77,61.85,62.57,66.19,1020.07,1020.64,1017.66,1016.9,1016.84,1014.62,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,73.97166666666669,83.2,64.32,75.95583333333332,77.98375,74.325,66.47,68.88,68.15,1018.84,1016.37,1013.98,85.18,88.42,79.77,65.63,69.39,70.13,0.9,0.91,0.88,0.55,0.56,0.7,69.15,71.77,72.01,62.57,66.19,66.09,1020.64,1017.66,1015.19,1016.84,1014.62,1012.21,0.0,0.0,0.13,0.0,0.0,0.0001
2015-08-16,75.95583333333332,85.18,65.63,77.98375,74.325,75.40208333333334,68.88,68.15,69.1,1016.37,1013.98,1011.2,88.42,79.77,82.75,69.39,70.13,69.73,0.91,0.88,0.93,0.56,0.7,0.66,71.77,72.01,71.35,66.19,66.09,66.05,1017.66,1015.19,1012.85,1014.62,1012.21,1008.72,0.0,0.13,0.0,0.0,0.0001,0.0
2015-08-17,77.98375,88.42,69.39,74.325,75.40208333333334,73.6625,68.15,69.1,67.78,1013.98,1011.2,1008.36,79.77,82.75,76.07,70.13,69.73,68.8,0.88,0.93,0.91,0.7,0.66,0.65,72.01,71.35,71.49,66.09,66.05,58.92,1015.19,1012.85,1012.45,1012.21,1008.72,1006.2,0.13,0.0,0.8,0.0001,0.0,0.016
2015-08-18,74.325,79.77,70.13,75.40208333333334,73.6625,66.77208333333333,69.1,67.78,56.56,1011.2,1008.36,1017.23,82.75,76.07,72.56,69.73,68.8,61.56,0.93,0.91,0.81,0.66,0.65,0.57,71.35,71.49,58.34,66.05,58.92,54.8,1012.85,1012.45,1020.39,1008.72,1006.2,1012.84,0.0,0.8,0.0,0.0,0.016,0.0
2015-08-19,75.40208333333334,82.75,69.73,73.6625,66.77208333333333,65.35083333333333,67.78,56.56,55.81,1008.36,1017.23,1021.41,76.07,72.56,76.21,68.8,61.56,53.59,0.91,0.81,0.92,0.65,0.57,0.54,71.49,58.34,58.43,58.92,54.8,50.93,1012.45,1020.39,1023.05,1006.2,1012.84,1019.89,0.8,0.0,0.0,0.016,0.0,0.0
